Date,Hash,Filename,Result
2023-12-05 12:43:45.720356,282a18f5b8d774ed5a465fc0cf1d44dfb5b08c26,VirusShare_2f0532814f060d56050dde21003f67b4,VBoxManage: error: Waiting for guest process (flags 0x1) failed: Error VERR_NOT_IMPLEMENTED for guest process \"/home/user/virus_test_eset/flask_server/virus/VirusShare_2f0532814f060d56050dde21003f67b4\" occurred\
2023-12-05 12:44:18.202854,fbf72b7843e608a1840f2d300d17f80851342c7a,VirusShare_2f54c534a83666579b10dc57240127e6,/home/user/virus_test_eset/flask_server/virus/VirusShare_2f54c534a83666579b10dc57240127e6: 3: Syntax error: word unexpected (expecting \")\")
2023-12-05 12:44:50.566693,a306b94a20c84d31f40325d32902d48de67a4818,VirusShare_2f979b7ab6790f0636a92d66cabc3a51,/home/user/virus_test_eset/flask_server/virus/VirusShare_2f979b7ab6790f0636a92d66cabc3a51: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 10:44:51.520582,07d23da20b208665a4324e35041ffa03a5c2ae37,VirusShare_302b75bb069b25a22167499d38524049,
2023-12-06 10:45:30.341644,e0a8db2b57e78a035e7a19f91232ba44ce24434f,VirusShare_303992e45bfb71029b6029626d7c9d6d,/home/user/virus_test_eset/flask_server/virus/VirusShare_303992e45bfb71029b6029626d7c9d6d: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 10:46:06.174203,d0dfed495ec0b36bc06ada092478181eddc8eac8,VirusShare_3050cc2333da3257f921a898de22b868,/home/user/virus_test_eset/flask_server/virus/VirusShare_3050cc2333da3257f921a898de22b868: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:01:46.774568,163b6389f55fb3f6fe5074806b3cc676b837ee26,VirusShare_30d1f4782ed73e8f679e960d6d31bd85,/home/user/virus_test_eset/flask_server/virus/VirusShare_30d1f4782ed73e8f679e960d6d31bd85: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:02:24.395105,11b5743ab700e83d026f3a898851c6b28ee05982,VirusShare_30d71fe4811612e07a957abd7c299a49,/home/user/virus_test_eset/flask_server/virus/VirusShare_30d71fe4811612e07a957abd7c299a49: 4: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:03:01.763581,829b3ec885f761a87abc22ec25a0a522a8ed7fe0,VirusShare_321213892b13cb70fb5e713b73f602b7,/home/user/virus_test_eset/flask_server/virus/VirusShare_321213892b13cb70fb5e713b73f602b7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:03:42.135612,5d2c85e597fd862b49bbfef0bda38960988ae260,VirusShare_32a3a2b6cd6aefb145c52f3329de3683,
2023-12-06 11:04:19.631865,a068e64676b9cc7bc9543f060babac088b312cc2,VirusShare_33148d00b8d767688816079211c564d6,/home/user/virus_test_eset/flask_server/virus/VirusShare_33148d00b8d767688816079211c564d6: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:04:55.805871,bba89ce5c08740ec197fbbdf6d317b84de9c0116,VirusShare_3581e93e8b51b34bb5e46f3d635dcf3e,
2023-12-06 11:05:31.154078,53c31bec0d8fe9e6c768841b85c82ecc53f75b69,VirusShare_35859701d85cc06b28db36333821fcba,/home/user/virus_test_eset/flask_server/virus/VirusShare_35859701d85cc06b28db36333821fcba: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:06:10.966951,7176e9eaef19ab7f9b2b3e10fe67279705508914,VirusShare_36105edd380db642e173bb7ffc1afebd,
2023-12-06 11:06:51.414875,a0e815b986c7e5612d13bdade63ee5727eff8987,VirusShare_368dce19e01a4390c3170f67f9e8f0da,/home/user/virus_test_eset/flask_server/virus/VirusShare_368dce19e01a4390c3170f67f9e8f0da: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:07:33.115377,9200949617bc4038722a83efa2b41a6ccf4eff3b,VirusShare_37c5b2710a26e38be0d2e961fe0917dd,/home/user/virus_test_eset/flask_server/virus/VirusShare_37c5b2710a26e38be0d2e961fe0917dd: 1: Syntax error: \"(\" unexpected
2023-12-06 11:08:13.807098,ab6e1c6f5af51ba2da1a2bdc4bfc212168fcbe7c,VirusShare_37f2b04e8eccc455944c25997a9bd692,
2023-12-06 11:08:52.709516,597befb57156b85716895fbbab6c954dff6b87d4,VirusShare_394cf9af5d930cb636a326157e598253,
2023-12-06 11:09:29.192097,8a4f8b3d81c5f8cd810d53ccaf03b6fb3f32b3a9,VirusShare_39ba6530ec066a4cde01b3a0791f3810,/home/user/virus_test_eset/flask_server/virus/VirusShare_39ba6530ec066a4cde01b3a0791f3810: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:10:02.927501,46a65970314ee9e293e623fa658feb6cff71a1dc,VirusShare_39e2b7bfe6c55930ff8c6f4020156873,/home/user/virus_test_eset/flask_server/virus/VirusShare_39e2b7bfe6c55930ff8c6f4020156873: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:10:40.012350,0a52a79c90b207b6a60947eea04f42f657406c08,VirusShare_3a2b40cfd04dbe2b3d257f7a9c3f49da,/home/user/virus_test_eset/flask_server/virus/VirusShare_3a2b40cfd04dbe2b3d257f7a9c3f49da: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:11:20.697208,e3086e8a8a11fc32f3be5e13b03497bd0ed813dc,VirusShare_3a41cb1ffc3425a851791c40653c98c0,/home/user/virus_test_eset/flask_server/virus/VirusShare_3a41cb1ffc3425a851791c40653c98c0: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:11:59.015631,cac17cb0d9f3c0672fa49e349729df59b1c44b68,VirusShare_3be0990c4d33a845f50190ce630299d9,/home/user/virus_test_eset/flask_server/virus/VirusShare_3be0990c4d33a845f50190ce630299d9: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:12:37.178865,d391571657249c1fd0e5de823864b1a6283e0707,VirusShare_3d962cda405ba6b3b4c6880979f5691e,/home/user/virus_test_eset/flask_server/virus/VirusShare_3d962cda405ba6b3b4c6880979f5691e: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:15:14.400705,5ccf556ea5c8782e594e0499df6f903eb97ea228,VirusShare_3e9d991d0d55fe02428e191db4220639,TIME EXCEEDED
2023-12-06 11:15:50.428339,0a20b4d5809034caef8af467934025bf2d9a7e8f,VirusShare_3eb322e138d8e2bdde4d5d531df58619,/home/user/virus_test_eset/flask_server/virus/VirusShare_3eb322e138d8e2bdde4d5d531df58619: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:16:28.785539,d02ca2fe66418fd7ee1901153ddf7cac50edb411,VirusShare_3fda1ac03f46e7049e0b21fa115dfddc,
2023-12-06 11:17:06.561561,e93363c14fc953b2754f496bafff02a47ca780a7,VirusShare_407b2a0ed70a22ea5fb8d5e22871c21e,/home/user/virus_test_eset/flask_server/virus/VirusShare_407b2a0ed70a22ea5fb8d5e22871c21e: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:17:38.681930,157103f213249d70209bc853fac338523f5a03a8,VirusShare_409ff37622f9a6901bd96ecaf60136a7,unable to open /home/user/virus_test_eset/flask_server/virus/config.json: no such file or directory\ No pool URL supplied. Exiting.
2023-12-06 11:18:18.936354,6ff4c127a0e83608784a43c584acf12dc26b6654,VirusShare_4102f621ad27403fdf4dae21ab66aeb7,/home/user/virus_test_eset/flask_server/virus/VirusShare_4102f621ad27403fdf4dae21ab66aeb7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:18:57.375757,5f05515407fafa1b4617bc84f0df60fa8b25f28c,VirusShare_41460c177d349c6607eb99e6f0b60384,/home/user/virus_test_eset/flask_server/virus/VirusShare_41460c177d349c6607eb99e6f0b60384: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:19:30.542371,ec73e524cb87a888b46eaebb02b9c209df2a2c4a,VirusShare_41daa83b2287a38698c95647c32b8070,/home/user/virus_test_eset/flask_server/virus/VirusShare_41daa83b2287a38698c95647c32b8070: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:20:08.106763,aaec0340ad9857ae3a1b6308f842fbb9b6715577,VirusShare_42595d800ffb364a2453ef8c5f0f13ac,/home/user/virus_test_eset/flask_server/virus/VirusShare_42595d800ffb364a2453ef8c5f0f13ac: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:20:45.733378,bc1a6302762fb34823717e4888419129e2a0bcbf,VirusShare_42f916f0270423595341df9196243b2a,/home/user/virus_test_eset/flask_server/virus/VirusShare_42f916f0270423595341df9196243b2a: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:21:23.652780,be2b9082c9ec98f242a0072dbb7fce868a28ec4f,VirusShare_42fdd0b47d0f81fbb65febc501f0a265,/home/user/virus_test_eset/flask_server/virus/VirusShare_42fdd0b47d0f81fbb65febc501f0a265: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:22:00.942514,a83a2480ba92be44ef149b1c7a32dc8775b918f9,VirusShare_43f3d39ff224878b407950f4f7efa979,/home/user/virus_test_eset/flask_server/virus/VirusShare_43f3d39ff224878b407950f4f7efa979: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:22:40.075498,47f5e48a016014b26f76d1290bd87b682a3a071d,VirusShare_444b4ad7091a227e0a7e322f6497c628,/home/user/virus_test_eset/flask_server/virus/VirusShare_444b4ad7091a227e0a7e322f6497c628: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:23:09.426690,a6bb28538895690109b456adca9fc31a224c7b89,VirusShare_44ae26220953767799f48cac7c02ea80,VBoxManage: error: Waiting for guest process (flags 0x1) failed: Error VERR_NOT_IMPLEMENTED for guest process \"/home/user/virus_test_eset/flask_server/virus/VirusShare_44ae26220953767799f48cac7c02ea80\" occurred\
2023-12-06 11:23:41.533906,fb91e88e48a3d81d1de00aeb8e5aa192e61d8c85,VirusShare_4553a8c48b5039bf70896d20a9a4e326,/home/user/virus_test_eset/flask_server/virus/VirusShare_4553a8c48b5039bf70896d20a9a4e326: 1: Syntax error: \"(\" unexpected
2023-12-06 11:24:12.037371,8a366c7a1d418db8b3eecc73b823b459bc1cd395,VirusShare_4562f70d24bb2592357f736c6129da2c,/home/user/virus_test_eset/flask_server/virus/VirusShare_4562f70d24bb2592357f736c6129da2c: 1: Syntax error: Unterminated quoted string
2023-12-06 11:24:49.864449,362f9594a7a5a271de0608b5bc63a603308163bd,VirusShare_45f81f60abbd38d8bbc8947de120a20b,/home/user/virus_test_eset/flask_server/virus/VirusShare_45f81f60abbd38d8bbc8947de120a20b: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:25:26.235671,61136a527b13530618cebedddee9048210f6bfbc,VirusShare_47ccfa415e12050d4834876d4408fd34,/home/user/virus_test_eset/flask_server/virus/VirusShare_47ccfa415e12050d4834876d4408fd34: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:26:00.252997,4bd9f7b092864dc3f5195bcb13962a71243ec35c,VirusShare_48423690c3727a93a686e2f89de6d7af,/home/user/virus_test_eset/flask_server/virus/VirusShare_48423690c3727a93a686e2f89de6d7af: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:26:31.343861,ac17d90ad710037f4c1f0201228bb20ff10bc237,VirusShare_48a9961ac6545d7e0a0f3078584ddb0e,/home/user/virus_test_eset/flask_server/virus/VirusShare_48a9961ac6545d7e0a0f3078584ddb0e: 14: Syntax error: EOF in backquote substitution
2023-12-06 11:27:08.273038,0edc89988c08bb701832255a535f5acd64a30baa,VirusShare_48c38401d72901f4b11a1a521615abe4,/home/user/virus_test_eset/flask_server/virus/VirusShare_48c38401d72901f4b11a1a521615abe4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:27:45.570424,f80076ba3d7dd50b2b73eba8f7f881e65aadcbad,VirusShare_490602fb018f056df93d7a3ed75011d3,
2023-12-06 11:28:19.136601,bf5ae85c0a9ab2a0ec408cb71caa4073c03ac68c,VirusShare_497a3a73a6a7146458909da01e6ad80a,
2023-12-06 11:28:52.030137,d48d3c0f30ca2e476dd73bab76d05b04cf8f798b,VirusShare_4aaa29de6b50400b92231fd11ea2d214,/home/user/virus_test_eset/flask_server/virus/VirusShare_4aaa29de6b50400b92231fd11ea2d214: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:29:23.172721,a600ef5036af522e3d3137d7a7c80108cc2daac0,VirusShare_4b6157c1a29285404e462cd2eb762735,/home/user/virus_test_eset/flask_server/virus/VirusShare_4b6157c1a29285404e462cd2eb762735: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:29:53.441775,ac44bf1518927b4ba9c8c05ed863f7b06684ab72,VirusShare_4c6cd1f6f429a9cbe8712e1335a065cf,/home/user/virus_test_eset/flask_server/virus/VirusShare_4c6cd1f6f429a9cbe8712e1335a065cf: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:30:27.823530,3e478e52070ac82e0f3fa13a46cf1d1f75621cf5,VirusShare_4d25d979e8de6437050b4b5bc0831adb,/home/user/virus_test_eset/flask_server/virus/VirusShare_4d25d979e8de6437050b4b5bc0831adb: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:30:59.132817,f65466a53b080c088c27e08525d29af575d3ed9c,VirusShare_4da6b8f6ce53a1e6f19783a76eb44c51,
2023-12-06 11:33:35.607233,a8ed67d71078317010e0c5655faf05a19da7a39f,VirusShare_4e067d1bc23f5aa98e69dcea331a1d8d,TIME EXCEEDED
2023-12-06 11:34:23.783056,43888175d744e356175a2426c44f10de4aa1b949,VirusShare_4e8d6c19f169054e48c46436eb6069e6,/home/user/virus_test_eset/flask_server/virus/VirusShare_4e8d6c19f169054e48c46436eb6069e6: setting up environment ...\ Detected OS version: \"22.04.1 LTS (Jammy Jellyfish)\"\
2023-12-06 11:35:01.904505,a0b4e344d1b134b88822b4a87215f4f48a977583,VirusShare_4e9b89a618e755926424054b4d1a6953,/home/user/virus_test_eset/flask_server/virus/VirusShare_4e9b89a618e755926424054b4d1a6953: 1: Syntax error: \"(\" unexpected
2023-12-06 11:35:40.564144,08b287e34c1b01a1157bd2b850d635c1de057ba8,VirusShare_4ea6af6fa6ebb8bb6c51a6dde637c181,unable to open \"/home/user/virus_test_eset/flask_server/virus/config.json\".\
2023-12-06 11:36:16.129594,6a0a654e6a162c1400e967c8a03c860c3000286d,VirusShare_4f4f48628023499058a9baac6cc4a80c,/home/user/virus_test_eset/flask_server/virus/VirusShare_4f4f48628023499058a9baac6cc4a80c: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:36:55.051415,09dc7c8083772c39b0397496fd4dfd5345d32564,VirusShare_4ffdf3f15a82527675013127f3b11485,/home/user/virus_test_eset/flask_server/virus/VirusShare_4ffdf3f15a82527675013127f3b11485: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:37:32.406549,2d30731ca238d8aa4293ad720709153d4cf373a0,VirusShare_5131c117cca72ff6078fa56f7ca53e79,/home/user/virus_test_eset/flask_server/virus/VirusShare_5131c117cca72ff6078fa56f7ca53e79: 14: Syntax error: EOF in backquote substitution
2023-12-06 11:38:09.823319,2ac11e7ea2d94414734d9fbde273bb508f5fa962,VirusShare_5143eea18a60b1b02492db3e80973c6b,
2023-12-06 11:38:44.820000,f25e82a1482d52bcd03db54d841439748b153b4d,VirusShare_515c5a3e2a58126c2c9d37268af11413,/home/user/virus_test_eset/flask_server/virus/VirusShare_515c5a3e2a58126c2c9d37268af11413: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:39:18.928179,f2f58088718dcf36d362ad7db886e818a714836b,VirusShare_524ab5146bf99de05a419d6649ec2167,unable to open \"/home/user/virus_test_eset/flask_server/virus/config.json\".\
2023-12-06 11:39:55.622983,30e77aeb9bd1802ea3f74cad78f19234d66b3d41,VirusShare_527a9a9cc3db6f520f63699e5b400049,/home/user/virus_test_eset/flask_server/virus/VirusShare_527a9a9cc3db6f520f63699e5b400049: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:40:28.334678,e9e86d2fe6860c496f38cfa03c22673dac766e16,VirusShare_52c748513583aa573d3649f701db61b2,/home/user/virus_test_eset/flask_server/virus/VirusShare_52c748513583aa573d3649f701db61b2: error while loading shared libraries: libmicrohttpd.so.10: cannot open shared object file: No such file or directory
2023-12-06 11:41:08.278746,05a8e6372bedac981b93490a82b2e9926a13d134,VirusShare_534d35b6c65d31262fd30633ceae6ea6,/home/user/virus_test_eset/flask_server/virus/VirusShare_534d35b6c65d31262fd30633ceae6ea6: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:41:44.759311,b13139278551985318f69a55aeba8a7fe559165e,VirusShare_534eeb3d381eed654e9670ad363805ea,/home/user/virus_test_eset/flask_server/virus/VirusShare_534eeb3d381eed654e9670ad363805ea: 1: Syntax error: \"(\" unexpected
2023-12-06 11:42:22.450679,21444236dbf8bd180390bf5ca7940bbfe35e1161,VirusShare_53c73873d1382c9bf2ea51c7f876f861,/home/user/virus_test_eset/flask_server/virus/VirusShare_53c73873d1382c9bf2ea51c7f876f861: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:42:56.917370,df3f973be3e2e8100e9fd1143615e972b2ac8b55,VirusShare_547190547c3230ca204a0eadadd79678,/home/user/virus_test_eset/flask_server/virus/VirusShare_547190547c3230ca204a0eadadd79678: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:43:33.404330,c5558bdfad49d592ffb7a81b4ed45091e844f85a,VirusShare_5490ebba5b6b3bea4f8982ce96562d14,
2023-12-06 11:44:06.467180,40e2a1ed70e3e10727598d002fc54b3b377629e8,VirusShare_5644b5cd880401d12f15fc73acbe19d4,/home/user/virus_test_eset/flask_server/virus/VirusShare_5644b5cd880401d12f15fc73acbe19d4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:44:40.458780,705f43f5feb57cd96617343c97eb9b47cf528a9a,VirusShare_565a9549e930c84553b97ccaa6ff09d2,/home/user/virus_test_eset/flask_server/virus/VirusShare_565a9549e930c84553b97ccaa6ff09d2: /lib/x86_64-linux-gnu/libcurl.so.4: version `CURL_OPENSSL_3' not found (required by /home/user/virus_test_eset/flask_server/virus/VirusShare_565a9549e930c84553b97ccaa6ff09d2)
2023-12-06 11:45:10.620736,a3999ef7d17648c439733114f04c0d6dc5e5e487,VirusShare_565f566e49b81c75ba168a0e6e095ba7,/home/user/virus_test_eset/flask_server/virus/VirusShare_565f566e49b81c75ba168a0e6e095ba7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:45:45.156153,bb2bcad490f45ff5a5379ef44c6cebb6a7ba6cb0,VirusShare_58034410c651771f0ea071282d7b423e,/home/user/virus_test_eset/flask_server/virus/VirusShare_58034410c651771f0ea071282d7b423e: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:46:23.955266,076f9bde7fa8cb6bae5d18eee88a347bfc09cd33,VirusShare_580474c499526b04ed3d5251c11ac348,/home/user/virus_test_eset/flask_server/virus/VirusShare_580474c499526b04ed3d5251c11ac348: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:47:00.769040,4496fe95507296c34ffa75d56deeeb8505b17e06,VirusShare_589d14b604f6f60c7154a91406dcb5ae,/home/user/virus_test_eset/flask_server/virus/VirusShare_589d14b604f6f60c7154a91406dcb5ae: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:47:38.199866,ad2ceab7d26e1ec3a20dc8af711b4cf3864ffbcc,VirusShare_59df7ca07ff86d5878026bc3576ab0a8,/home/user/virus_test_eset/flask_server/virus/VirusShare_59df7ca07ff86d5878026bc3576ab0a8: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:48:24.001414,8b1659b2c2544ed1fcb338c5c96196e18fcc63ea,VirusShare_5a52163946a2741c48b195da550c22fa,/home/user/virus_test_eset/flask_server/virus/VirusShare_5a52163946a2741c48b195da550c22fa: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:49:16.867473,522db1748608e9173547b29b7aa82ddc3542c534,VirusShare_5aea02f4e4c77fbf2e7a27f7ca9cc06b,
2023-12-06 11:49:52.802281,d95815b706d0efbfc9446fc1a68e2f1412476f51,VirusShare_5b34d2da227c8c7e115b98aa060472d4,/home/user/virus_test_eset/flask_server/virus/VirusShare_5b34d2da227c8c7e115b98aa060472d4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:50:31.716341,2e5abf811ce8e9e9773274b14e4c6ec019698799,VirusShare_5c591d48eb98ebc1d411f3e886d27d3c,/home/user/virus_test_eset/flask_server/virus/VirusShare_5c591d48eb98ebc1d411f3e886d27d3c: 1: Syntax error: Unterminated quoted string
2023-12-06 11:51:08.351103,252379ab15236bc53d1a67b95572a5c651350fed,VirusShare_5c91e36120aacc9785c99b46a438c2dc,/home/user/virus_test_eset/flask_server/virus/VirusShare_5c91e36120aacc9785c99b46a438c2dc: 1: Syntax error: \"(\" unexpected
2023-12-06 11:51:48.777837,32d2197102e7011b8427ce667e86e810b798f9f8,VirusShare_5d5ce00e0b931662e95c1fd2fbafc978,
2023-12-06 11:52:27.458548,0e178f50971129b51568588f1bb49589ea3e4868,VirusShare_5e7929dd34fec937819eb52404bd4cf7,/home/user/virus_test_eset/flask_server/virus/VirusShare_5e7929dd34fec937819eb52404bd4cf7: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:53:02.647141,71cbe201f82f57155bb80bb457387ae11ef83214,VirusShare_5e7b618fe211276e76f63337ef0889aa,/home/user/virus_test_eset/flask_server/virus/VirusShare_5e7b618fe211276e76f63337ef0889aa: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:53:38.658634,c2fa830ae8912354d7f795afe403c66dd1228198,VirusShare_5ea20b711ab324a56951df8dbf501703,/home/user/virus_test_eset/flask_server/virus/VirusShare_5ea20b711ab324a56951df8dbf501703: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:54:18.204808,fd44e99de2c4d8d91922b24a169ca286f892d748,VirusShare_5ee01c0b5070b45fc223497746e62f4b,/home/user/virus_test_eset/flask_server/virus/VirusShare_5ee01c0b5070b45fc223497746e62f4b: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:54:58.211784,094bba8b2d04705002fbdb3868069e445abd3eb8,VirusShare_5f307ac099e7098f3b24ece641b3aa54,/home/user/virus_test_eset/flask_server/virus/VirusShare_5f307ac099e7098f3b24ece641b3aa54: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:55:35.259042,7e853823cea659caba0829222fea843ea40e38d3,VirusShare_5fc02f5f865199eb2860f55956c33ea9,/home/user/virus_test_eset/flask_server/virus/VirusShare_5fc02f5f865199eb2860f55956c33ea9: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:56:04.947872,d4290a5016ff2e35189766a8bb7a844acb09238d,VirusShare_5ffd01fd0334d02cc7a69fbf83739bbd,/home/user/virus_test_eset/flask_server/virus/VirusShare_5ffd01fd0334d02cc7a69fbf83739bbd: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:56:49.891877,fe3e081eb25eeb0a91a18a80ff2cc64dc0b4b8b2,VirusShare_60510e078607ac3626b837c60aabdc57,/home/user/virus_test_eset/flask_server/virus/VirusShare_60510e078607ac3626b837c60aabdc57: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:57:30.401275,7d84c959dc0c3f799981feaee66563fbe4fd23f9,VirusShare_60b85f662d1979f50c256c8188914c6c,/home/user/virus_test_eset/flask_server/virus/VirusShare_60b85f662d1979f50c256c8188914c6c: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:58:04.905468,f3c72811bcca0bb12b632b7281c6a89d5d1b9007,VirusShare_612fe66b426c32e037fae2f44e37ea9d,/home/user/virus_test_eset/flask_server/virus/VirusShare_612fe66b426c32e037fae2f44e37ea9d: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:58:45.007978,5b42a95c64274523b873140f27cf9ae703c7b472,VirusShare_6248ef3a5a19e4cd6f56cb968412d66c,
2023-12-06 11:59:21.705309,c9166af71c25228da01660b41b9979596e8d68ea,VirusShare_64bb392656f81be1ed224beb81450d9b,/home/user/virus_test_eset/flask_server/virus/VirusShare_64bb392656f81be1ed224beb81450d9b: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 11:59:58.233154,bd479f9d2787e07ec994408193cec382abeecb98,VirusShare_65e23ac99615057a52041f655a0087b2,/home/user/virus_test_eset/flask_server/virus/VirusShare_65e23ac99615057a52041f655a0087b2: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:00:35.941853,88e0e71d9b7c505ec2e050649a849b3fdcb040f0,VirusShare_671b4d38341e7b1f25fbce859992e1e4,/home/user/virus_test_eset/flask_server/virus/VirusShare_671b4d38341e7b1f25fbce859992e1e4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:01:14.003248,3a0a4e3ce0fcb40861be17e895135889e8a57c95,VirusShare_6738dbf556454289d31abdb3fe8ebe79,/home/user/virus_test_eset/flask_server/virus/VirusShare_6738dbf556454289d31abdb3fe8ebe79: 14: Syntax error: EOF in backquote substitution
2023-12-06 12:01:52.144725,26c31a2aba8e3a89826b1e8a48f6f495acadae60,VirusShare_68132d95ebb840ff19dbcdcc125d3bd4,/home/user/virus_test_eset/flask_server/virus/VirusShare_68132d95ebb840ff19dbcdcc125d3bd4: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:02:29.041209,c1bd2329d7ed45cccfc72ed3359c512408a36e74,VirusShare_6847d6fe63c14119adaa0cca4117a660,/home/user/virus_test_eset/flask_server/virus/VirusShare_6847d6fe63c14119adaa0cca4117a660: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:03:06.162815,e769eab43258b0966f433c93a7d76111d8faaeee,VirusShare_68b42a35829fea474df0d45f95f28d45,/home/user/virus_test_eset/flask_server/virus/VirusShare_68b42a35829fea474df0d45f95f28d45: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:03:38.057789,fef72b7ccb5faca31ba2f23aeecb768406d0d833,VirusShare_699e4c5294677481d03a9b20e5dfbd16,/home/user/virus_test_eset/flask_server/virus/VirusShare_699e4c5294677481d03a9b20e5dfbd16: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:04:12.810571,e53356b1ac7a018d8d11f73a9a43fb4633b97041,VirusShare_69d70cbbd59671d81d6f2c2941eb3a34,/home/user/virus_test_eset/flask_server/virus/VirusShare_69d70cbbd59671d81d6f2c2941eb3a34: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:04:40.537819,887e82bf39ed1580dbbe62e179764ea73873b9db,VirusShare_6a83eea59d0d69fb6f43daabb2115d7f,/home/user/virus_test_eset/flask_server/virus/VirusShare_6a83eea59d0d69fb6f43daabb2115d7f: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:37:57.689428,bf3d706fe68fe3812b61347f6a2ace4dc83e7faf,VirusShare_6d6daccf2cb3b497cebe9b912507f0aa,/home/user/virus_test_eset/flask_server/virus/VirusShare_6d6daccf2cb3b497cebe9b912507f0aa: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:38:37.189866,9e5a00af42531ddeebe010a901bc4e11eaa646e8,VirusShare_6dba0ea67b3c00f8d9692ff5892e0001,/home/user/virus_test_eset/flask_server/virus/VirusShare_6dba0ea67b3c00f8d9692ff5892e0001: 1: Syntax error: word unexpected (expecting \")\")
2023-12-06 12:41:36.121199,9e5a00af42531ddeebe010a901bc4e11eaa646e8,VirusShare_6dba0ea67b3c00f8d9692ff5892e0001,/home/user/virus_test_eset/flask_server/virus/VirusShare_6dba0ea67b3c00f8d9692ff5892e0001: 1: Syntax error: word unexpected (expecting \")\")
